#{"t_start": 1572462715.3753836, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1222,245.351064
-21.0,911,485.147763
-19.0,1161,745.353101
-21.0,823,980.128075
-20.0,981,1240.702026
-19.0,969,1500.11138
-21.0,822,1750.409557
-19.0,1082,2017.505752
-20.0,959,2284.573846
-16.0,1383,2567.876798
-19.0,1391,2835.312864
-18.0,1761,3125.23847
-16.0,1800,3428.958543
-20.0,1554,3725.601675
-10.0,2549,4078.408122
-18.0,1749,4368.520875
-17.0,1761,4708.415483
8.0,2252,5097.148426
16.0,1896,5427.246454
6.0,2611,5791.149828
